algo,experiment,desc,val_r2,val_mse,val_rmse,val_mae,train_r2,train_mse,train_rmse,train_mae,diff
rf,21,"hyper-params n_estimators: 50 max_depth: 10, min_samples_leaf: 2 ",0.90789,141860.80899,376.64414,240.06427,0.9594,44189.07376,210.21197,122.05184,683.03807
rf,21,"hyper-params n_estimators: 60 max_depth: 10, min_samples_leaf: 2 ",0.90794,141785.35637,376.54396,239.03193,0.95869,44955.04372,212.02604,123.17291,683.13825
rf,21,"hyper-params n_estimators: 70 max_depth: 10, min_samples_leaf: 2 ",0.90693,143339.31945,378.6018,240.12349,0.95894,44688.83992,211.39735,122.86377,681.08041
rf,21,"hyper-params n_estimators: 80 max_depth: 10, min_samples_leaf: 2 ",0.90658,143878.53331,379.31324,240.65475,0.95853,45132.85472,212.44495,123.57655,680.36897
rf,21,"hyper-params n_estimators: 90 max_depth: 10, min_samples_leaf: 2 ",0.90658,143868.68881,379.30026,240.51093,0.9584,45278.80997,212.78818,123.78046,680.38195
rf,21,"hyper-params n_estimators: 100 max_depth: 10, min_samples_leaf: 2 ",0.90557,145426.7844,381.34864,241.73239,0.95867,44983.28431,212.09263,123.38588,678.33357
rf,21,"hyper-params n_estimators: 110 max_depth: 10, min_samples_leaf: 2 ",0.90531,145831.34319,381.8787,242.09646,0.95867,44984.2663,212.09495,123.43863,677.80351
rf,21,"hyper-params n_estimators: 120 max_depth: 10, min_samples_leaf: 2 ",0.90464,146855.87731,383.21779,243.09926,0.95869,44953.49421,212.02239,123.52215,676.46442
rf,21,"hyper-params n_estimators: 130 max_depth: 10, min_samples_leaf: 2 ",0.90465,146846.33115,383.20534,243.19774,0.95876,44881.36358,211.85222,123.44824,676.47687
rf,21,"hyper-params n_estimators: 140 max_depth: 10, min_samples_leaf: 2 ",0.90437,147277.87264,383.76799,243.86904,0.95891,44720.74206,211.47279,123.17282,675.91422
rf,21,"hyper-params n_estimators: 150 max_depth: 10, min_samples_leaf: 2 ",0.90426,147446.70455,383.9879,243.89626,0.95868,44974.73033,212.07246,123.49108,675.69431
rf,21,"hyper-params n_estimators: 160 max_depth: 10, min_samples_leaf: 2 ",0.90411,147674.09569,384.28387,244.15002,0.95867,44978.67085,212.08176,123.4159,675.39834
rf,21,"hyper-params n_estimators: 170 max_depth: 10, min_samples_leaf: 2 ",0.90359,148482.45872,385.33422,244.76959,0.95851,45149.70502,212.4846,123.67272,674.34799
rf,21,"hyper-params n_estimators: 180 max_depth: 10, min_samples_leaf: 2 ",0.90354,148549.57845,385.4213,244.88961,0.9584,45274.6483,212.7784,123.83266,674.26091
rf,21,"hyper-params n_estimators: 190 max_depth: 10, min_samples_leaf: 2 ",0.9035,148613.29404,385.50395,245.01353,0.95851,45152.39743,212.49093,123.69901,674.17826
rf,21,"hyper-params n_estimators: 10 max_depth: 10, min_samples_leaf: 5 ",0.89892,155676.6944,394.55886,250.44761,0.95224,51976.89196,227.98441,131.02074,665.12335
rf,21,"hyper-params n_estimators: 20 max_depth: 10, min_samples_leaf: 5 ",0.90219,150630.27649,388.11117,245.37438,0.95196,52283.80451,228.65652,131.78777,671.57104
rf,21,"hyper-params n_estimators: 30 max_depth: 10, min_samples_leaf: 5 ",0.90449,147096.31192,383.53137,243.64506,0.95414,49914.33238,223.41516,128.48427,676.15084
rf,21,"hyper-params n_estimators: 40 max_depth: 10, min_samples_leaf: 5 ",0.90552,145511.33882,381.45949,242.78171,0.95532,48621.27762,220.50233,126.40614,678.22272
rf,21,"hyper-params n_estimators: 50 max_depth: 10, min_samples_leaf: 5 ",0.9059,144914.96718,380.67699,242.23416,0.95503,48942.95164,221.23054,127.081,679.00522
rf,21,"hyper-params n_estimators: 60 max_depth: 10, min_samples_leaf: 5 ",0.90594,144853.39782,380.59611,241.19946,0.95432,49715.13853,222.96892,128.17377,679.0861
rf,21,"hyper-params n_estimators: 70 max_depth: 10, min_samples_leaf: 5 ",0.90467,146817.80458,383.16812,242.50535,0.95453,49490.251,222.46404,127.95024,676.51409
rf,21,"hyper-params n_estimators: 80 max_depth: 10, min_samples_leaf: 5 ",0.90523,145959.3273,382.04624,241.91323,0.95418,49864.42664,223.30344,128.49442,677.63597
rf,21,"hyper-params n_estimators: 90 max_depth: 10, min_samples_leaf: 5 ",0.90528,145880.2743,381.94276,241.72567,0.9541,49957.81596,223.51245,128.64147,677.73945
rf,21,"hyper-params n_estimators: 100 max_depth: 10, min_samples_leaf: 5 ",0.90383,148102.64585,384.84107,243.34863,0.95434,49697.62108,222.92963,128.20362,674.84114
rf,21,"hyper-params n_estimators: 110 max_depth: 10, min_samples_leaf: 5 ",0.90356,148528.17679,385.39353,243.66474,0.95431,49722.92029,222.98637,128.22323,674.28868
rf,21,"hyper-params n_estimators: 120 max_depth: 10, min_samples_leaf: 5 ",0.90287,149585.70857,386.76312,244.67325,0.9543,49739.20999,223.02289,128.28134,672.91909
rf,21,"hyper-params n_estimators: 130 max_depth: 10, min_samples_leaf: 5 ",0.90288,149573.7341,386.74764,244.80099,0.95435,49684.90852,222.90112,128.23391,672.93457
rf,21,"hyper-params n_estimators: 140 max_depth: 10, min_samples_leaf: 5 ",0.9028,149694.04249,386.90314,245.17357,0.9545,49513.27344,222.51578,127.96754,672.77907
rf,21,"hyper-params n_estimators: 150 max_depth: 10, min_samples_leaf: 5 ",0.90265,149928.5795,387.20612,245.17334,0.95424,49796.35412,223.15097,128.32137,672.47609
rf,21,"hyper-params n_estimators: 160 max_depth: 10, min_samples_leaf: 5 ",0.90274,149791.62802,387.02923,245.16486,0.95429,49749.83347,223.04671,128.25441,672.65298
rf,21,"hyper-params n_estimators: 170 max_depth: 10, min_samples_leaf: 5 ",0.9021,150773.92255,388.29618,245.73351,0.95411,49945.99334,223.486,128.55994,671.38603
rf,21,"hyper-params n_estimators: 180 max_depth: 10, min_samples_leaf: 5 ",0.902,150931.32954,388.49882,245.90147,0.95399,50074.534,223.7734,128.72506,671.18339
rf,21,"hyper-params n_estimators: 190 max_depth: 10, min_samples_leaf: 5 ",0.90201,150910.86228,388.47247,245.94348,0.95408,49980.93713,223.56417,128.60092,671.20974
rf,21,"hyper-params n_estimators: 10 max_depth: 10, min_samples_leaf: 10 ",0.89014,169200.06874,411.33936,253.8581,0.94171,63434.73703,251.86254,140.86182,648.34285
rf,21,"hyper-params n_estimators: 20 max_depth: 10, min_samples_leaf: 10 ",0.89161,166934.98565,408.57678,250.48265,0.94078,64455.79292,253.88145,141.60896,651.10543
rf,21,"hyper-params n_estimators: 30 max_depth: 10, min_samples_leaf: 10 ",0.8937,163710.29577,404.61129,249.48394,0.94245,62627.72529,250.25532,138.43868,655.07092
rf,21,"hyper-params n_estimators: 40 max_depth: 10, min_samples_leaf: 10 ",0.8964,159544.21208,399.42986,247.35959,0.94408,60861.80118,246.70185,136.01802,660.25235
rf,21,"hyper-params n_estimators: 50 max_depth: 10, min_samples_leaf: 10 ",0.89695,158710.96182,398.38544,246.91642,0.94373,61239.6209,247.4664,136.67274,661.29677
rf,21,"hyper-params n_estimators: 60 max_depth: 10, min_samples_leaf: 10 ",0.8959,160319.35304,400.39899,247.12893,0.94283,62224.27209,249.44793,137.80192,659.28322
rf,21,"hyper-params n_estimators: 70 max_depth: 10, min_samples_leaf: 10 ",0.89459,162337.87192,402.91174,248.94648,0.94315,61868.22375,248.73324,137.50748,656.77047
rf,21,"hyper-params n_estimators: 80 max_depth: 10, min_samples_leaf: 10 ",0.89514,161485.18682,401.8522,248.56475,0.94289,62150.49769,249.30002,138.11648,657.83001
rf,21,"hyper-params n_estimators: 90 max_depth: 10, min_samples_leaf: 10 ",0.89483,161963.96266,402.44747,248.6783,0.94276,62294.23313,249.58813,138.25815,657.23474
rf,21,"hyper-params n_estimators: 100 max_depth: 10, min_samples_leaf: 10 ",0.89352,163992.66351,404.96008,249.98491,0.94293,62109.52696,249.21783,137.81653,654.72213
rf,21,"hyper-params n_estimators: 110 max_depth: 10, min_samples_leaf: 10 ",0.89335,164254.90954,405.28374,250.38877,0.94294,62095.60931,249.18991,137.76969,654.39847
rf,21,"hyper-params n_estimators: 120 max_depth: 10, min_samples_leaf: 10 ",0.89294,164875.26306,406.04835,250.89899,0.94285,62198.64938,249.39657,137.81404,653.63386
rf,21,"hyper-params n_estimators: 130 max_depth: 10, min_samples_leaf: 10 ",0.89286,165008.00634,406.21178,250.93146,0.94287,62173.62168,249.34639,137.73638,653.47043
rf,21,"hyper-params n_estimators: 140 max_depth: 10, min_samples_leaf: 10 ",0.89279,165110.7062,406.33817,250.98404,0.9429,62138.17897,249.27531,137.528,653.34404
rf,21,"hyper-params n_estimators: 150 max_depth: 10, min_samples_leaf: 10 ",0.89235,165792.49746,407.17625,251.14833,0.94258,62488.38007,249.97676,137.92352,652.50596
rf,21,"hyper-params n_estimators: 160 max_depth: 10, min_samples_leaf: 10 ",0.89253,165516.13412,406.83674,251.18552,0.94261,62461.41973,249.92283,137.83829,652.84547
rf,21,"hyper-params n_estimators: 170 max_depth: 10, min_samples_leaf: 10 ",0.89196,166387.70759,407.90649,251.66675,0.94244,62647.6312,250.29509,138.11061,651.77572
rf,21,"hyper-params n_estimators: 180 max_depth: 10, min_samples_leaf: 10 ",0.89171,166772.44439,408.37782,251.95941,0.9423,62791.67664,250.58267,138.26519,651.30439
rf,21,"hyper-params n_estimators: 190 max_depth: 10, min_samples_leaf: 10 ",0.89175,166713.81573,408.30603,251.94074,0.94233,62766.62073,250.53267,138.17142,651.37618
rf,21,"hyper-params n_estimators: 10 max_depth: 10, min_samples_leaf: 15 ",0.88519,176813.40913,420.49187,259.74783,0.93133,74734.79086,273.37665,149.9869,639.19034
rf,21,"hyper-params n_estimators: 20 max_depth: 10, min_samples_leaf: 15 ",0.88825,172100.83545,414.85038,255.11666,0.93155,74491.94149,272.93212,150.29968,644.83183
rf,21,"hyper-params n_estimators: 30 max_depth: 10, min_samples_leaf: 15 ",0.88896,171017.67181,413.54283,255.97087,0.93389,71953.17521,268.24089,147.18583,646.13938
rf,21,"hyper-params n_estimators: 40 max_depth: 10, min_samples_leaf: 15 ",0.89097,167912.36526,409.77111,254.46091,0.93579,69884.25536,264.3563,144.76784,649.9111
rf,21,"hyper-params n_estimators: 50 max_depth: 10, min_samples_leaf: 15 ",0.89112,167679.92387,409.48739,254.1492,0.9355,70195.33375,264.94402,145.35526,650.19482
rf,21,"hyper-params n_estimators: 60 max_depth: 10, min_samples_leaf: 15 ",0.8902,169099.18914,411.21672,254.36337,0.93489,70857.5147,266.19075,146.42584,648.46549
rf,21,"hyper-params n_estimators: 70 max_depth: 10, min_samples_leaf: 15 ",0.8894,170329.20198,412.70959,255.46713,0.93516,70567.12994,265.64474,146.10938,646.97262
rf,21,"hyper-params n_estimators: 80 max_depth: 10, min_samples_leaf: 15 ",0.88986,169618.01741,411.84708,255.0015,0.93491,70842.40749,266.16237,146.63102,647.83513
rf,21,"hyper-params n_estimators: 90 max_depth: 10, min_samples_leaf: 15 ",0.88976,169782.27625,412.04645,254.71741,0.93475,71010.57654,266.4781,146.71254,647.63576
rf,21,"hyper-params n_estimators: 100 max_depth: 10, min_samples_leaf: 15 ",0.88885,171179.32322,413.73823,255.67951,0.93501,70729.37417,265.94995,146.2504,645.94398
rf,21,"hyper-params n_estimators: 110 max_depth: 10, min_samples_leaf: 15 ",0.8886,171564.1265,414.203,255.96584,0.93504,70696.66587,265.88845,146.21681,645.47921
rf,21,"hyper-params n_estimators: 120 max_depth: 10, min_samples_leaf: 15 ",0.88791,172620.38085,415.47609,257.06837,0.93489,70860.05921,266.19553,146.3494,644.20612
rf,21,"hyper-params n_estimators: 130 max_depth: 10, min_samples_leaf: 15 ",0.88808,172369.15853,415.17365,256.90457,0.93491,70835.18447,266.1488,146.32656,644.50856
rf,21,"hyper-params n_estimators: 140 max_depth: 10, min_samples_leaf: 15 ",0.88816,172242.75085,415.02139,256.88664,0.93504,70696.28636,265.88773,146.05419,644.66082
rf,21,"hyper-params n_estimators: 150 max_depth: 10, min_samples_leaf: 15 ",0.88794,172582.62103,415.43065,256.85377,0.93475,71016.15797,266.48857,146.44163,644.25156
rf,21,"hyper-params n_estimators: 160 max_depth: 10, min_samples_leaf: 15 ",0.8881,172341.44995,415.14028,256.86881,0.93481,70946.6416,266.35811,146.34493,644.54193
rf,21,"hyper-params n_estimators: 170 max_depth: 10, min_samples_leaf: 15 ",0.88772,172913.74475,415.82898,257.11595,0.9347,71063.43294,266.57726,146.5663,643.85323
rf,21,"hyper-params n_estimators: 180 max_depth: 10, min_samples_leaf: 15 ",0.88749,173266.80879,416.2533,257.32525,0.93463,71140.01609,266.72086,146.66764,643.42891
rf,21,"hyper-params n_estimators: 190 max_depth: 10, min_samples_leaf: 15 ",0.88747,173306.07594,416.30046,257.43749,0.93467,71105.26974,266.65571,146.59149,643.38175
rf,21,"hyper-params n_estimators: 10 max_depth: 10, min_samples_leaf: 20 ",0.88236,181182.11181,425.65492,264.45912,0.9263,80211.03703,283.21553,156.00116,634.02729
rf,21,"hyper-params n_estimators: 20 max_depth: 10, min_samples_leaf: 20 ",0.88556,176242.50606,419.81247,260.2891,0.92586,80689.4237,284.05884,156.92772,639.86974
rf,21,"hyper-params n_estimators: 30 max_depth: 10, min_samples_leaf: 20 ",0.88633,175064.62806,418.40725,260.3237,0.92793,78432.90762,280.05876,154.21242,641.27496
rf,21,"hyper-params n_estimators: 40 max_depth: 10, min_samples_leaf: 20 ",0.88745,173329.09914,416.32811,259.60317,0.92987,76325.24304,276.27024,151.73112,643.3541
rf,21,"hyper-params n_estimators: 50 max_depth: 10, min_samples_leaf: 20 ",0.88713,173829.886,416.92911,259.94716,0.92964,76577.93031,276.72718,152.29347,642.7531
rf,21,"hyper-params n_estimators: 60 max_depth: 10, min_samples_leaf: 20 ",0.88587,175769.68815,419.24896,260.72523,0.92901,77263.02092,277.96227,153.35492,640.43325
rf,21,"hyper-params n_estimators: 70 max_depth: 10, min_samples_leaf: 20 ",0.88434,178130.1732,422.0547,262.431,0.92922,77034.95801,277.55172,153.1925,637.62751
rf,21,"hyper-params n_estimators: 80 max_depth: 10, min_samples_leaf: 20 ",0.88487,177305.03045,421.07604,261.87844,0.92893,77343.44482,278.10689,153.68296,638.60617
rf,21,"hyper-params n_estimators: 90 max_depth: 10, min_samples_leaf: 20 ",0.88484,177351.35692,421.13104,261.49651,0.92874,77553.5685,278.48441,153.92283,638.55117
rf,21,"hyper-params n_estimators: 100 max_depth: 10, min_samples_leaf: 20 ",0.88365,179183.92924,423.30123,262.72119,0.92894,77337.73568,278.09663,153.48872,636.38098
rf,21,"hyper-params n_estimators: 110 max_depth: 10, min_samples_leaf: 20 ",0.88318,179915.80884,424.16484,263.39182,0.92897,77305.84251,278.03928,153.41463,635.51737
rf,21,"hyper-params n_estimators: 120 max_depth: 10, min_samples_leaf: 20 ",0.8825,180956.3177,425.38961,264.44075,0.92886,77428.42404,278.25963,153.48301,634.2926
rf,21,"hyper-params n_estimators: 130 max_depth: 10, min_samples_leaf: 20 ",0.88274,180593.99728,424.96352,264.31321,0.92891,77365.13638,278.14589,153.3989,634.71869
rf,21,"hyper-params n_estimators: 140 max_depth: 10, min_samples_leaf: 20 ",0.88279,180508.82786,424.8633,264.33978,0.92905,77221.23492,277.88709,153.10069,634.81891
rf,21,"hyper-params n_estimators: 150 max_depth: 10, min_samples_leaf: 20 ",0.88254,180892.29063,425.31434,264.24061,0.92876,77532.17578,278.446,153.50295,634.36787
rf,21,"hyper-params n_estimators: 160 max_depth: 10, min_samples_leaf: 20 ",0.88282,180461.89121,424.80806,264.09815,0.92886,77424.20503,278.25205,153.36463,634.87415
rf,21,"hyper-params n_estimators: 170 max_depth: 10, min_samples_leaf: 20 ",0.88255,180889.1762,425.31068,264.37767,0.92875,77546.90176,278.47244,153.60638,634.37153
rf,21,"hyper-params n_estimators: 180 max_depth: 10, min_samples_leaf: 20 ",0.88247,180999.4873,425.44035,264.46502,0.92866,77638.18177,278.63629,153.75127,634.24186
rf,21,"hyper-params n_estimators: 190 max_depth: 10, min_samples_leaf: 20 ",0.88246,181017.82426,425.4619,264.60247,0.92869,77603.21303,278.57353,153.66059,634.22031
rf,21,"hyper-params n_estimators: 10 max_depth: 10, min_samples_leaf: 100 ",0.83264,257742.18589,507.68316,332.58685,0.8603,152037.8859,389.92036,237.77584,551.99905
rf,21,"hyper-params n_estimators: 20 max_depth: 10, min_samples_leaf: 100 ",0.83821,249172.20947,499.17152,326.19683,0.86644,145353.88306,381.25304,229.50316,560.51069
rf,21,"hyper-params n_estimators: 30 max_depth: 10, min_samples_leaf: 100 ",0.83498,254148.58975,504.13152,330.19557,0.86781,143866.38942,379.29723,228.01714,555.55069
rf,21,"hyper-params n_estimators: 40 max_depth: 10, min_samples_leaf: 100 ",0.83354,256364.25799,506.32426,331.26865,0.86873,142864.51916,377.97423,226.63563,553.35795
rf,21,"hyper-params n_estimators: 50 max_depth: 10, min_samples_leaf: 100 ",0.83562,253156.59127,503.14669,329.69818,0.86994,141547.00655,376.22733,225.73401,556.53552
rf,21,"hyper-params n_estimators: 60 max_depth: 10, min_samples_leaf: 100 ",0.83509,253977.69897,503.962,329.82454,0.86912,142441.699,377.41449,225.94096,555.72021
rf,21,"hyper-params n_estimators: 70 max_depth: 10, min_samples_leaf: 100 ",0.83534,253595.87312,503.58303,329.18705,0.87092,140480.75511,374.80762,224.15996,556.09918
rf,21,"hyper-params n_estimators: 80 max_depth: 10, min_samples_leaf: 100 ",0.83678,251368.02297,501.36616,328.09591,0.87114,140241.88564,374.48883,224.01356,558.31605
rf,21,"hyper-params n_estimators: 90 max_depth: 10, min_samples_leaf: 100 ",0.83614,252351.39868,502.3459,328.49367,0.87131,140053.98112,374.23787,223.58243,557.33631
rf,21,"hyper-params n_estimators: 100 max_depth: 10, min_samples_leaf: 100 ",0.83519,253813.95901,503.79952,329.32258,0.87151,139841.74141,373.9542,223.31726,555.88269
rf,21,"hyper-params n_estimators: 110 max_depth: 10, min_samples_leaf: 100 ",0.83424,255284.28969,505.25666,330.1305,0.87109,140293.04094,374.55713,223.76923,554.42555
rf,21,"hyper-params n_estimators: 120 max_depth: 10, min_samples_leaf: 100 ",0.83321,256863.98997,506.81751,331.3611,0.87054,140896.85059,375.36229,224.26427,552.8647
rf,21,"hyper-params n_estimators: 130 max_depth: 10, min_samples_leaf: 100 ",0.83318,256915.61966,506.86844,331.3096,0.87052,140921.34102,375.39491,224.37711,552.81377
rf,21,"hyper-params n_estimators: 140 max_depth: 10, min_samples_leaf: 100 ",0.83339,256599.53878,506.55655,331.15846,0.8712,140180.88799,374.40738,223.77017,553.12566
rf,21,"hyper-params n_estimators: 150 max_depth: 10, min_samples_leaf: 100 ",0.83361,256252.41171,506.2138,330.84757,0.87103,140364.7914,374.65289,223.79379,553.46841
rf,21,"hyper-params n_estimators: 160 max_depth: 10, min_samples_leaf: 100 ",0.83402,255622.57766,505.59131,330.45471,0.87114,140246.39236,374.49485,223.7752,554.0909
rf,21,"hyper-params n_estimators: 170 max_depth: 10, min_samples_leaf: 100 ",0.83354,256366.68094,506.32665,330.90447,0.87089,140510.75592,374.84764,223.9193,553.35556
rf,21,"hyper-params n_estimators: 180 max_depth: 10, min_samples_leaf: 100 ",0.83369,256123.95335,506.0869,330.65413,0.87097,140423.84955,374.7317,223.8666,553.59531
rf,21,"hyper-params n_estimators: 190 max_depth: 10, min_samples_leaf: 100 ",0.83392,255770.81662,505.73789,330.39672,0.87118,140201.51005,374.43492,223.52989,553.94432
rf,21,"hyper-params n_estimators: 10 max_depth: 10, min_samples_leaf: 200 ",0.73233,412233.07637,642.0538,423.17562,0.74912,273040.83731,522.5331,328.98006,417.62841
rf,21,"hyper-params n_estimators: 20 max_depth: 10, min_samples_leaf: 200 ",0.73711,404870.74349,636.29454,418.4876,0.75336,268423.67759,518.0962,328.56152,423.38767
rf,21,"hyper-params n_estimators: 30 max_depth: 10, min_samples_leaf: 200 ",0.73871,402400.24749,634.35026,418.63913,0.76388,256971.03475,506.92311,322.38512,425.33195
rf,21,"hyper-params n_estimators: 40 max_depth: 10, min_samples_leaf: 200 ",0.74009,400286.73296,632.68217,418.02908,0.77036,249927.25085,499.92725,317.56457,427.00004
rf,21,"hyper-params n_estimators: 50 max_depth: 10, min_samples_leaf: 200 ",0.73765,404033.11325,635.63599,419.03414,0.76802,252464.7111,502.45867,318.80675,424.04622
rf,21,"hyper-params n_estimators: 60 max_depth: 10, min_samples_leaf: 200 ",0.73431,409188.97484,639.67881,420.46804,0.76337,257525.61124,507.46981,321.38948,420.0034
